Destination_3Zip,freight_terms,3zip_des_total_revenue,3zip_des_ordvrs_cnt,3zip_des_cases_received,"3zip_des_cases_received (col,pp)",total_dc_sqft,totalQty_allDCs,Lane_Share%,Lane_Space,Default Warehouse,Costing Warehouse,3zip_Inbound Spend,3zip_Distribution Spend,3zip_parcel_shipment,3zip_parcel_weight,3zip_avg_weight/parcel,zon_us&can_combnd,servicedays_us&can_combnd,3zip_Parcel Spend,LTL_Shipment_Count,LTL_Weight,LTL_Cost,Mean Weight / LTL Shipment,Cost Per CWT,3zip_LTL_Spend,TL_Shipment_Count,TL_Weight,TL_Cost,avg_tl_rate,3zip_tl_spend,3zip_scenario cost,Cost rank dc,cheapest cost to serve,cheapest to serve from, Baseline Cost to Serve,Baseline Rate Zone,Relative Additional Cost,avg_delivery_days,avg_transit_days
019,Prepaid,94901.74000000031,1221,1225,1225,2005000,26882531,0.000045568625960107696,91.36509505001594,R Virginia,Los Angeles,2185.474144378119,1887.1338574308052,1219,12198.887999999957,10,8,5,11446.41000000004,1,91,151.8,91,26.933932364216158,24.509878451436702,0,0,0,,0,15543.527880260401197,4,,,,,,2.562039878595487,2.1988812999110126
020,Prepaid,101122.26000000058,1561,1563,1563,2005000,26882531,0.000058141846837263946,116.5744029087142,R Virginia,R Virginia,3907.6566203233065,1328.080412994925578,1555,13599.375999999953,9,4,2,10216.349999999597,3,273,455.40000000000003,91,20.653756512784252,56.38475527990101,0,0,0,,0,15508.471788597730634,1,15508.471788597730634,R Virginia,15508.471788597730634,4,0,1.747728505214035,1.6045105874787562
020,Prepaid,101122.26000000058,1561,1563,1563,2005000,26882531,0.000058141846837263946,116.5744029087142,R Virginia,Elwood,4678.111028115973,1401.909484868867049,1555,13599.375999999953,9,5,3,11024.949999999595,3,273,455.40000000000003,91,22.574497035706777,61.628376907479506,0,0,0,,0,17166.598889891914633,2,,,,,,1.683237464635028,1.8501290158529011
020,Prepaid,101122.26000000058,1561,1563,1563,2005000,26882531,0.000058141846837263946,116.5744029087142,R Virginia,Dallas,4629.66457774926,1569.12582556683189,1555,13599.375999999953,9,7,3,12626.600000000344,3,273,455.40000000000003,91,26.630739722671716,72.70191944289378,0,0,0,,0,18898.092322759329517,3,,,,,,2.270588936191102,1.8118567921819277
020,Prepaid,101122.26000000058,1561,1563,1563,2005000,26882531,0.000058141846837263946,116.5744029087142,R Virginia,Los Angeles,2788.4866021738776,2407.828750338243696,1555,13599.375999999953,9,8,5,13699.550000000076,3,273,455.40000000000003,91,26.933932364216158,73.52963535431012,0,0,0,,0,18969.394987866506414,4,,,,,,2.562039878595487,2.1988812999110126
021,Prepaid,228336.53999999704,2940,2984,2984,2005000,26882531,0.00011100145295098888,222.5579131667327,R Virginia,R Virginia,7460.299011544943,2535.503488404899504,2928,28936.867999999868,10,4,2,19354.080000001464,6,786,961.22,131,20.653756512784252,162.33852619048423,0,0,0,,0,29512.221026141790749,1,29512.221026141790749,R Virginia,29512.221026141790749,4,0,1.747728505214035,1.6045105874787562
021,Prepaid,228336.53999999704,2940,2984,2984,2005000,26882531,0.00011100145295098888,222.5579131667327,R Virginia,Elwood,8931.211329429341,2676.454192481573432,2928,28936.867999999868,10,5,3,21345.12000000205,6,786,961.22,131,22.574497035706777,177.4355467006553,0,0,0,,0,33130.221068613619013,2,,,,,,1.683237464635028,1.8501290158529011
021,Prepaid,228336.53999999704,2940,2984,2984,2005000,26882531,0.00011100145295098888,222.5579131667327,R Virginia,Dallas,8838.719833655658,2995.69511419796952,2928,28936.867999999868,10,7,3,24888,6,786,961.22,131,26.630739722671716,209.3176142201997,0,0,0,,0,36931.7325620738299,3,,,,,,2.270588936191102,1.8118567921819277
021,Prepaid,228336.53999999704,2940,2984,2984,2005000,26882531,0.00011100145295098888,222.5579131667327,R Virginia,Los Angeles,5323.636609652495,4596.904024957977728,2928,28936.867999999868,10,8,5,27493.920000000096,6,786,961.22,131,26.933932364216158,211.70070838273898,0,0,0,,0,37626.161342993306081,4,,,,,,2.562039878595487,2.1988812999110126
022,Prepaid,8494.339999999997,125,125,125,2005000,26882531,0.000004649859791847725,9.322968882654688,R Virginia,R Virginia,312.5125256176668,106.21244505717575,125,1013.31,8,4,2,821.2499999999926,0,0,0,0,20.653756512784252,0,0,0,0,,0,1239.974970674835071,1,1239.974970674835071,R Virginia,1239.974970674835071,4,0,1.747728505214035,1.6045105874787562
022,Prepaid,8494.339999999997,125,125,125,2005000,26882531,0.000004649859791847725,9.322968882654688,R Virginia,Elwood,374.1291609177841,112.116881387465375,125,1013.31,8,5,3,878.7500000000092,0,0,0,0,22.574497035706777,0,0,0,0,,0,1364.996042305258717,2,,,,,,1.683237464635028,1.8501290158529011
022,Prepaid,8494.339999999997,125,125,125,2005000,26882531,0.000004649859791847725,9.322968882654688,R Virginia,Los Angeles,223.00756575286928,192.564679329674,125,1013.31,8,8,5,1046.25,0,0,0,0,26.933932364216158,0,0,0,0,,0,1461.822245082543368,3,,,,,,2.562039878595487,2.1988812999110126
022,Prepaid,8494.339999999997,125,125,125,2005000,26882531,0.000004649859791847725,9.322968882654688,R Virginia,Dallas,370.2546847208302,125.48990927437875,125,1013.31,8,7,3,973.7500000000002,0,0,0,0,26.630739722671716,0,0,0,0,,0,1469.494593995209233,4,,,,,,2.270588936191102,1.8118567921819277
023,Prepaid,70615.53999999998,989,994,994,2005000,26882531,0.0000369756850647731,74.13624855487006,R Virginia,R Virginia,2485.099603711687,844.601363094661564,987,10170.069999999998,10,4,2,6524.070000000494,1,91,151.8,91,20.653756512784252,18.794918426633668,0,0,0,,0,9872.565885233476137,1,9872.565885233476137,R Virginia,9872.565885233476137,4,0,1.747728505214035,1.6045105874787562
023,Prepaid,70615.53999999998,989,994,994,2005000,26882531,0.0000369756850647731,74.13624855487006,R Virginia,Elwood,2975.075087618219,891.553440793124662,987,10170.069999999998,10,5,3,7195.230000000692,1,91,151.8,91,22.574497035706777,20.54279230249317,0,0,0,,0,11082.401320714529118,2,,,,,,1.683237464635028,1.8501290158529011
023,Prepaid,70615.53999999998,989,994,994,2005000,26882531,0.0000369756850647731,74.13624855487006,R Virginia,Dallas,2944.2652529000416,997.89575854985982,987,10170.069999999998,10,7,3,8389.5,1,91,151.8,91,26.630739722671716,24.233973147631264,0,0,0,,0,12355.894984597531802,3,,,,,,2.270588936191102,1.8118567921819277
023,Prepaid,70615.53999999998,989,994,994,2005000,26882531,0.0000369756850647731,74.13624855487006,R Virginia,Los Angeles,1773.3561628668165,1531.274330029567648,987,10170.069999999998,10,8,5,9267.930000000031,1,91,151.8,91,26.933932364216158,24.509878451436702,0,0,0,,0,12597.070371347852199,4,,,,,,2.562039878595487,2.1988812999110126
024,Prepaid,87105.68000000036,995,995,995,2005000,26882531,0.00003701288394310789,74.21083230593132,R Virginia,R Virginia,2487.599703916628,845.45106265511897,993,10717.65799999999,11,4,2,6524.0100000033035,1,91,151.8,91,20.653756512784252,18.794918426633668,0,0,0,,0,9875.855685001683763,1,9875.855685001683763,R Virginia,9875.855685001683763,4,0,1.747728505214035,1.6045105874787562
024,Prepaid,87105.68000000036,995,995,995,2005000,26882531,0.00003701288394310789,74.21083230593132,R Virginia,Elwood,2978.0681209055615,892.450375844224385,993,10717.65799999999,11,5,3,6524.010000002073,1,91,151.8,91,22.574497035706777,20.54279230249317,0,0,0,,0,10415.071289054352877,2,,,,,,1.683237464635028,1.8501290158529011
024,Prepaid,87105.68000000036,995,995,995,2005000,26882531,0.00003701288394310789,74.21083230593132,R Virginia,Dallas,2947.227290377808,998.89967782405485,993,10717.65799999999,11,7,3,7735.470000000625,1,91,151.8,91,26.630739722671716,24.233973147631264,0,0,0,,0,11705.830941350119718,3,,,,,,2.270588936191102,1.8118567921819277
024,Prepaid,87105.68000000036,995,995,995,2005000,26882531,0.00003701288394310789,74.21083230593132,R Virginia,Los Angeles,1775.1402233928395,1532.81484746420504,993,10717.65799999999,11,8,5,8400.779999999275,1,91,151.8,91,26.933932364216158,24.509878451436702,0,0,0,,0,11733.24494930775766,4,,,,,,2.562039878595487,2.1988812999110126
025,Prepaid,36751.92000000006,486,522,522,2005000,26882531,0.000019417814490756098,38.93271805396598,R Virginia,R Virginia,1305.0523069793767,443.543170558765932,480,4206.340000000001,9,4,2,3153.5999999998758,3,735,564.28,245,20.653756512784252,151.80511036896425,0,0,0,,0,5054.000587906981972,1,5054.000587906981972,R Virginia,5054.000587906981972,4,0,1.747728505214035,1.6045105874787562
025,Prepaid,36751.92000000006,486,522,522,2005000,26882531,0.000019417814490756098,38.93271805396598,R Virginia,Elwood,1562.3633759926663,468.200096674055406,480,4206.340000000001,9,5,3,3403.199999999875,3,735,564.28,245,22.574497035706777,165.9225532124448,0,0,0,,0,5599.686025879041356,2,,,,,,1.683237464635028,1.8501290158529011
025,Prepaid,36751.92000000006,486,522,522,2005000,26882531,0.000019417814490756098,38.93271805396598,R Virginia,Los Angeles,931.2795945839821,804.150100880718624,480,4206.340000000001,9,8,5,4228.800000000023,3,735,564.28,245,26.933932364216158,197.96440287698874,0,0,0,,0,6162.194098341713057,3,,,,,,2.562039878595487,2.1988812999110126
025,Prepaid,36751.92000000006,486,522,522,2005000,26882531,0.000019417814490756098,38.93271805396598,R Virginia,Dallas,1546.1835633941869,524.04586112980566,480,4206.340000000001,9,7,3,3897.6000000001063,3,735,564.28,245,26.630739722671716,195.73593696163712,0,0,0,,0,6163.565361485735837,4,,,,,,2.270588936191102,1.8118567921819277
026,Prepaid,36309.60000000009,458,457,457,2005000,26882531,0.00001699988739899528,34.08477423498554,R Virginia,R Virginia,1142.54579365819,388.312699129034542,456,4793.016000000001,11,4,2,2995.920000001517,1,91,151.8,91,20.653756512784252,18.794918426633668,0,0,0,,0,4545.573411215374933,1,4545.573411215374933,R Virginia,4545.573411215374933,4,0,1.747728505214035,1.6045105874787562
026,Prepaid,36309.60000000009,458,457,457,2005000,26882531,0.00001699988739899528,34.08477423498554,R Virginia,Elwood,1367.8162123154186,409.899318352573411,456,4793.016000000001,11,5,3,2995.920000000952,1,91,151.8,91,22.574497035706777,20.54279230249317,0,0,0,,0,4794.178322971437248,2,,,,,,1.683237464635028,1.8501290158529011
026,Prepaid,36309.60000000009,458,457,457,2005000,26882531,0.00001699988739899528,34.08477423498554,R Virginia,Dallas,1353.651127339355,458.79110830712871,456,4793.016000000001,11,7,3,3552.240000000287,1,91,151.8,91,26.630739722671716,24.233973147631264,0,0,0,,0,5388.916208794402522,3,,,,,,2.270588936191102,1.8118567921819277
026,Prepaid,36309.60000000009,458,457,457,2005000,26882531,0.00001699988739899528,34.08477423498554,R Virginia,Los Angeles,815.3156603924901,704.016467629288144,456,4793.016000000001,11,8,5,3857.7599999996664,1,91,151.8,91,26.933932364216158,24.509878451436702,0,0,0,,0,5401.602006472881129,4,,,,,,2.562039878595487,2.1988812999110126
027,Prepaid,7318100.770000087,1180,75652,75652,2005000,26882531,0.0028141695437829124,5642.40993528474,R Virginia,R Virginia,189137.58070422185,64281.471147723678712,1122,11709.419999999987,10,4,2,7416.420000000561,29,47419.99,13521.470000000003,1635.1720689655172,20.653756512784252,9794.009272986641,78,1265277.22,181505.2199999999,2069.25,161401.5,432030.981124932711225,1,432030.981124932711225,R Virginia,432030.981124932711225,4,0,1.747728505214035,1.6045105874787562
027,Prepaid,7318100.770000087,1180,75652,75652,2005000,26882531,0.0028141695437829124,5642.40993528474,R Virginia,Elwood,226428.95425401762,67854.930485796244396,1122,11709.419999999987,10,5,3,8179.380000000786,29,47419.99,13521.470000000003,1635.1720689655172,22.574497035706777,10704.82423688245,78,1265277.22,181505.2199999999,3518.9775,274480.245,587648.33397669706312,2,,,,,,1.683237464635028,1.8501290158529011
027,Prepaid,7318100.770000087,1180,75652,75652,2005000,26882531,0.0028141695437829124,5642.40993528474,R Virginia,Dallas,224084.05926800196,75948.50093140240956,1122,11709.419999999987,10,7,3,9537,29,47419.99,13521.470000000003,1635.1720689655172,26.630739722671716,12628.294113416956,78,1265277.22,181505.2199999999,4929.45,384497.1,706694.954312821358553,3,,,,,,2.270588936191102,1.8118567921819277
027,Prepaid,7318100.770000087,1180,75652,75652,2005000,26882531,0.0028141695437829124,5642.40993528474,R Virginia,Los Angeles,134967.74691468853,116543.224965187979584,1122,11709.419999999987,10,8,5,10535.580000000036,29,47419.99,13521.470000000003,1635.1720689655172,26.933932364216158,12772.068033718066,78,1265277.22,181505.2199999999,6938.485000000001,541201.8300000001,816020.449913594664728,4,,,,,,2.562039878595487,2.1988812999110126
028,Prepaid,245940.0499999967,1652,11338,11338,2005000,26882531,0.000421760882559756,845.6305695323108,R Virginia,R Virginia,28346.136123624852,9633.893616466069228,1640,15856.649999999952,10,4,2,10840.40000000082,6,11910,3204.4700000000003,1985,20.653756512784252,2459.862400672604,4,52571.03,11549.98,1968.5,7874,59154.292140764343652,1,59154.292140764343652,R Virginia,59154.292140764343652,4,0,1.747728505214035,1.6045105874787562
028,Prepaid,245940.0499999967,1652,11338,11338,2005000,26882531,0.000421760882559756,845.6305695323108,R Virginia,Elwood,33935.01141188669,10169.449609368659374,1640,15856.649999999952,10,5,3,11955.60000000115,6,11910,3204.4700000000003,1985,22.574497035706777,2688.622596952677,4,52571.03,11549.98,3427.3925,13709.57,72458.253618209177155,2,,,,,,1.683237464635028,1.8501290158529011
028,Prepaid,245940.0499999967,1652,11338,11338,2005000,26882531,0.000421760882559756,845.6305695323108,R Virginia,Los Angeles,20227.678244048257,17466.386673918750496,1640,15856.649999999952,10,8,5,15399.600000000053,6,11910,3204.4700000000003,1985,26.933932364216158,3207.8313445781446,4,52571.03,11549.98,4820.834999999999,19283.339999999997,75584.836262545199027,3,,,,,,2.562039878595487,2.1988812999110126
028,Prepaid,245940.0499999967,1652,11338,11338,2005000,26882531,0.000421760882559756,845.6305695323108,R Virginia,Dallas,33583.58092291818,11382.43673082325014,1640,15856.649999999952,10,7,3,13940,6,11910,3204.4700000000003,1985,26.630739722671716,3171.721100970202,4,52571.03,11549.98,4820.834999999999,19283.339999999997,81361.078754711637624,4,,,,,,2.270588936191102,1.8118567921819277
029,Prepaid,50047.95999999994,712,716,716,2005000,26882531,0.000026634396887703766,53.40196575984605,R Virginia,R Virginia,1790.0717467379957,608.384885287502696,710,7187.6759999999995,10,4,2,4693.100000000355,1,91,151.8,91,20.653756512784252,18.794918426633668,0,0,0,,0,7110.351550452486775,1,7110.351550452486775,R Virginia,7110.351550452486775,4,0,1.747728505214035,1.6045105874787562
029,Prepaid,50047.95999999994,712,716,716,2005000,26882531,0.000026634396887703766,53.40196575984605,R Virginia,Elwood,2143.0118337370673,642.205496587401668,710,7187.6759999999995,10,5,3,5175.900000000497,1,91,151.8,91,22.574497035706777,20.54279230249317,0,0,0,,0,7981.660122627460097,2,,,,,,1.683237464635028,1.8501290158529011
029,Prepaid,50047.95999999994,712,716,716,2005000,26882531,0.000026634396887703766,53.40196575984605,R Virginia,Dallas,2120.818834080915,718.80620032364148,710,7187.6759999999995,10,7,3,6035,1,91,151.8,91,26.630739722671716,24.233973147631264,0,0,0,,0,8898.859007552188433,3,,,,,,2.270588936191102,1.8118567921819277
029,Prepaid,50047.95999999994,712,716,716,2005000,26882531,0.000026634396887703766,53.40196575984605,R Virginia,Los Angeles,1277.3873366324353,1103.010483200372672,710,7187.6759999999995,10,8,5,6666.900000000023,1,91,151.8,91,26.933932364216158,24.509878451436702,0,0,0,,0,9071.807698284267698,4,,,,,,2.562039878595487,2.1988812999110126
030,Collect,20473.919999999995,1318,3062,262101,2005000,26882531,0.00011390296546110186,228.37544574950923,R Virginia,R Virginia,7655.306827530367,2601.780054120577172,1204,12791.011999999982,11,8,5,10185.83999999912,57,61577,20404.7,1080.298245614035,20.653756512784252,12717.963647877159,128,2242104.2,273380.8699999992,2188.6800000000003,280151.04000000004,313311.930529527247184,1,313311.930529527247184,R Virginia,313311.930529527247184,8,0,1.747728505214035,1.6045105874787562
030,Collect,20473.919999999995,1318,3062,262101,2005000,26882531,0.00011390296546110186,228.37544574950923,R Virginia,Elwood,9164.667925842039,2746.415126467351826,1204,12791.011999999982,11,8,5,10185.83999999912,57,61577,20404.7,1080.298245614035,22.574497035706777,13900.698039677161,128,2242104.2,273380.8699999992,3514.3875,449841.6,485839.221091985639675,2,,,,,,1.683237464635028,1.8501290158529011
030,Collect,20473.919999999995,1318,3062,262101,2005000,26882531,0.00011390296546110186,228.37544574950923,R Virginia,Dallas,9069.758756921456,3074.00081758518186,1204,12791.011999999982,11,8,5,10185.83999999912,57,61577,20404.7,1080.298245614035,26.630739722671716,16398.41059902956,128,2242104.2,273380.8699999992,4987.53,638403.84,677131.850173535318529,3,,,,,,2.270588936191102,1.8118567921819277
030,Collect,20473.919999999995,1318,3062,262101,2005000,26882531,0.00011390296546110186,228.37544574950923,R Virginia,Los Angeles,5462.793330682286,4717.064384859694304,1204,12791.011999999982,11,8,5,10185.83999999912,57,61577,20404.7,1080.298245614035,26.933932364216158,16585.107531913385,128,2242104.2,273380.8699999992,6581.42,842421.76,879372.565247454621034,4,,,,,,2.562039878595487,2.1988812999110126
030,Prepaid,6984087.520000056,1318,259039,262101,2005000,26882531,0.009635960244963541,19320.1002911519,R Virginia,R Virginia,647623.4569877984,220105.324441325992834,1204,12791.011999999982,11,4,2,7910.280000004005,57,61577,20404.7,1080.298245614035,20.653756512784252,12717.963647877159,128,2242104.2,273380.8699999992,2188.6800000000003,280151.04000000004,1168508.065077005561929,5,313311.930529527247184,R Virginia,1168508.065077005561929,4,0,1.747728505214035,1.6045105874787562
030,Prepaid,6984087.520000056,1318,259039,262101,2005000,26882531,0.009635960244963541,19320.1002911519,R Virginia,Elwood,775312.349719855,232341.158701821146197,1204,12791.011999999982,11,5,3,7910.280000002514,57,61577,20404.7,1080.298245614035,22.574497035706777,13900.698039677161,128,2242104.2,273380.8699999992,3514.3875,449841.6,1479306.08646135582555,6,,,,,,1.683237464635028,1.8501290158529011
030,Prepaid,6984087.520000056,1318,259039,262101,2005000,26882531,0.009635960244963541,19320.1002911519,R Virginia,Dallas,767283.2262031931,260054.24486820637617,1204,12791.011999999982,11,7,3,9379.160000000758,57,61577,20404.7,1080.298245614035,26.630739722671716,16398.41059902956,128,2242104.2,273380.8699999992,4987.53,638403.84,1691518.88167042965438,7,,,,,,2.270588936191102,1.8118567921819277
030,Prepaid,6984087.520000056,1318,259039,262101,2005000,26882531,0.009635960244963541,19320.1002911519,R Virginia,Los Angeles,462141.25460046006,399054.095751035386288,1204,12791.011999999982,11,8,5,10185.83999999912,57,61577,20404.7,1080.298245614035,26.933932364216158,16585.107531913385,128,2242104.2,273380.8699999992,6581.42,842421.76,1730388.05788340804685,8,,,,,,2.562039878595487,2.1988812999110126
031,Prepaid,29972.530000000093,366,365,365,2005000,26882531,0.000013577590592195355,27.223069137351686,R Virginia,R Virginia,912.5365748035872,310.14033956695319,364,4198.970000000003,12,4,2,2391.479999999904,1,91,151.8,91,20.653756512784252,18.794918426633668,0,0,0,,0,3632.951832797078242,1,3632.951832797078242,R Virginia,3632.951832797078242,4,0,1.747728505214035,1.6045105874787562
031,Prepaid,29972.530000000093,366,365,365,2005000,26882531,0.000013577590592195355,27.223069137351686,R Virginia,Elwood,1092.4571498799296,327.381293651398895,364,4198.970000000003,12,5,3,2391.479999999908,1,91,151.8,91,22.574497035706777,20.54279230249317,0,0,0,,0,3831.861235833729783,2,,,,,,1.683237464635028,1.8501290158529011
